page,text,p,start,end,type,description
343,"Wednesday, November 15, 1922",1,0,28,DATE,Absolute or relative dates or periods
343,Igler,3,5,10,PERSON,"People, including fictional"
343,Harris,3,19,25,PERSON,"People, including fictional"
343,Nicky,3,41,46,PERSON,"People, including fictional"
343,morning,3,110,117,TIME,Times smaller than a day
343,B.B.,3,139,143,PERSON,"People, including fictional"
343,Harris,3,148,154,PERSON,"People, including fictional"
343,the afternoon,3,158,171,TIME,Times smaller than a day
343,Gamberaia,3,189,198,GPE,"Countries, cities, states"
343,Vallombrosa,3,269,280,GPE,"Countries, cities, states"
343,B.B.,3,282,286,PERSON,"People, including fictional"
343,von,4,4,7,PERSON,"People, including fictional"
343,Harrachs,4,8,16,PERSON,"People, including fictional"
343,2,5,1,2,CARDINAL,Numerals that do not fall under another type
343,Percy Lubbock’s,6,5,20,PERSON,"People, including fictional"
343,Earlham,6,22,29,WORK_OF_ART,"Titles of books, songs, etc."
343,Craft of Fiction,6,106,122,WORK_OF_ART,"Titles of books, songs, etc."
